appName,link,tags
Grimlord,https://store.steampowered.com/app/1910860/Grimlord,"Early Access,VR,Action RPG,RPG,Souls-like,Swordplay,Dark Fantasy,Physics,Dungeon Crawler,Story Rich,Hack and Slash,Medieval,Realistic,Action-Adventure,Magic,Adventure,Immersive Sim,Exploration,Gothic,Archery"
Idle Slayer,https://store.steampowered.com/app/1353300/Idle_Slayer,"Casual,Idler,Clicker,Free to Play,2D Platformer,Pixel Graphics,2D,Experimental,Retro,Singleplayer,Indie,Old School,Medieval,Nonlinear,Strategy,Procedural Generation,Score Attack,RPG,Multiplayer"
System Shock 2,https://store.steampowered.com/app/238210/System_Shock_2,"Cyberpunk,RPG,Sci-fi,Horror,Classic,FPS,Immersive Sim,Survival Horror,Cult Classic,Action,First-Person,Space,Story Rich,Atmospheric,Great Soundtrack,Singleplayer,Co-op,Inventory Management,Shooter,Survival"
The Stronghold Collection,https://store.steampowered.com/app/901735/The_Stronghold_Collection,"City Builder,Real Time Tactics,Colony Sim,Medieval,Sandbox,Building,Economy,Management,War,Military,Base Building,Strategy,RTS,Real-Time,Isometric,Top-Down,Historical,Open World,Simulation,Resource Management"
Blackwake,https://store.steampowered.com/app/420290/Blackwake,"Pirates,Multiplayer,Naval Combat,Naval,Team-Based,Action,First-Person,Co-op,Strategy,Funny,FPS,Early Access,Sailing,Indie,Swordplay,Open World,Casual,Violent,Atmospheric,Adventure"
Tiny Room Stories: Town Mystery,https://store.steampowered.com/app/1259640/Tiny_Room_Stories_Town_Mystery,"Puzzle,Point & Click,Adventure,Logic,Mystery,Detective,Investigation,Exploration,Hidden Object,Narration,Stylized,Isometric,3D,Modern,Sci-fi,Linear,Singleplayer,Colorful,Atmospheric,Indie"
PANELKI,https://store.steampowered.com/app/1836160/PANELKI,"Snow,Open World,Atmospheric,Sandbox,Procedural Generation,Cinematic,First-Person,Walking Simulator,Relaxing,Simulation,Life Sim,Exploration,Cute,6DOF,Multiple Endings,Dark,Immersive Sim,Minimalist,Hidden Object,Adventure"
Granny 3,https://store.steampowered.com/app/1707550/Granny_3,"Adventure,Horror,First-Person,Action,Puzzle,Comedy,Dark,Funny,Stealth,Singleplayer,Indie,Survival Horror,Gore,Violent,Tactical,Survival,Multiplayer"
Lucius III,https://store.steampowered.com/app/513290/Lucius_III,"Adventure,Gore,Violent,Nudity,Indie,Horror,Villain Protagonist,Dark,Demons,Puzzle,Singleplayer,Psychological Horror,Action,Atmospheric,Third Person,Open World"
BRAIN / OUT,https://store.steampowered.com/app/578310/BRAIN__OUT,"Free to Play,2D,Shooter,Multiplayer,Pixel Graphics,Action,Massively Multiplayer,Survival,Platformer,Indie,Co-op,Violent,Gun Customization,Side Scroller,War,Post-apocalyptic,Gore,Local Multiplayer,Casual,Singleplayer"
DRAGON BALL XENOVERSE 2,https://store.steampowered.com/app/454650/DRAGON_BALL_XENOVERSE_2,"Anime,Fighting,Character Customization,Action,Multiplayer,Adventure,Massively Multiplayer,Co-op,RPG,Singleplayer,Online Co-Op,Third Person,Open World,Story Rich,MMORPG,Beat 'em up,Great Soundtrack,Moddable,Casual,Dragons"
Ultimate Epic Battle Simulator,https://store.steampowered.com/app/616560/Ultimate_Epic_Battle_Simulator,"Simulation,Sandbox,War,Strategy,Action,Funny,Medieval,Violent,Singleplayer,Gore,Indie,Early Access,Fantasy,Open World,Zombies,Adventure,Survival,Memes,Third Person,Atmospheric"
Cockroach Simulator,https://store.steampowered.com/app/527450/Cockroach_Simulator,"Simulation,Indie,Multiplayer,Funny,Psychological Horror,Nudity,Memes,Survival Horror,Sexual Content,Horror,First-Person,War,Survival,Comedy,Open World,Strategy,Atmospheric,Story Rich,Sandbox,Hidden Object"
The Game of Life 2,https://store.steampowered.com/app/1455630/The_Game_of_Life_2,"Board Game,Party,Multiplayer,Card Game,Family Friendly,Tabletop,Life Sim,Sequel,Simulation,Casual,Strategy,Choices Matter,Choose Your Own Adventure,Character Customization,3D,Cartoon,Colorful,PvP,4 Player Local,Local Multiplayer"
Godlike Burger,https://store.steampowered.com/app/1432910/Godlike_Burger,"Cooking,Time Management,Resource Management,Funny,Roguelike,Dark Comedy,Singleplayer,Strategy,Crime,Action,Aliens,Space,Combat,Comedy,Cartoony,Colorful,Management,Simulation,Isometric,Assassin"
Help Will Come Tomorrow,https://store.steampowered.com/app/1119600/Help_Will_Come_Tomorrow,"Adventure,Survival,Simulation,Resource Management,Strategy,Story Rich,Historical,Atmospheric,2D,Narration,Choices Matter,Political,Unforgiving,Exploration,Roguelike,Management,Turn-Based Strategy,Roguelite,Immersive Sim,Open World Survival Craft"
Симулятор Сидения у Подъезда,https://store.steampowered.com/app/1031920/_,"Simulation,Memes,Atmospheric,Philosophical,First-Person,Great Soundtrack,3D,Modern,Realistic,Singleplayer,Experience,Experimental,Walking Simulator,Casual,Psychological Horror,Story Rich,Sexual Content,Indie"
Left to Survive: Shooter PVP,https://store.steampowered.com/app/1702140/Left_to_Survive_Shooter_PVP,"Zombies,Co-op,Multiplayer,Action,Horror,Shooter,On-Rails Shooter,Third-Person Shooter,FPS,Survival,Online Co-Op,PvP,Post-apocalyptic,Hero Shooter,Atmospheric,Third Person,3D,Casual,Realistic,Adventure"
Forgotten Hill First Steps,https://store.steampowered.com/app/1425130/Forgotten_Hill_First_Steps,"Adventure,Puzzle,Point & Click,Horror,Investigation,2D,First-Person,Psychological Horror,Gore,Lovecraftian,Indie,Logic,Mystery,Singleplayer"
Empyrion - Galactic Survival,https://store.steampowered.com/app/383120/Empyrion__Galactic_Survival,"Simulation,Co-op,Open World Survival Craft,Survival,Space,Building,Open World,Exploration,Space Sim,Voxel,Sandbox,Physics,Multiplayer,Singleplayer,Sci-fi,PvP,PvE,Strategy,Crafting,FPS"
Grimlord,https://store.steampowered.com/app/1910860/Grimlord,"Early Access,VR,Action RPG,RPG,Souls-like,Swordplay,Dark Fantasy,Physics,Dungeon Crawler,Story Rich,Hack and Slash,Medieval,Realistic,Action-Adventure,Magic,Adventure,Immersive Sim,Exploration,Gothic,Archery"
ShellShock Live,https://store.steampowered.com/app/326460/ShellShock_Live,"Tanks,Multiplayer,Strategy,2D,Action,Turn-Based,Shooter,Casual,Early Access,Online Co-Op,Massively Multiplayer,Indie,Colorful,Funny,Turn-Based Strategy,Co-op,Singleplayer,Physics,Great Soundtrack,Family Friendly"
Emily is Away <3,https://store.steampowered.com/app/978460/Emily_is_Away_3,"Choices Matter,Simulation,Dating Sim,Indie,Multiple Endings,Casual,Singleplayer,Story Rich,Emotional,Cute,Visual Novel,Adventure,Choose Your Own Adventure,RPG,Conversation,Nostalgia,Romance,2D,Typing,Horror"
Firework,https://store.steampowered.com/app/1288310/Firework,"Horror,Indie,Puzzle,2D,Drama,Mystery,Atmospheric,Singleplayer,Psychological Horror,Visual Novel,Thriller,Hand-drawn,Old School,Retro,Supernatural,RPG,Puzzle Platformer,Conversation,Text-Based,Narration"
Among Us VR,https://store.steampowered.com/app/1849900/Among_Us_VR,"VR,Multiplayer,Horror,Social Deduction,Psychological,Party Game,Casual,3D,Funny,Party,Colorful,Space,Strategy,Sci-fi,Survival,Cartoony,Minigames,Conversation,World War II,LGBTQ+"
Turnip Boy Commits Tax Evasion,https://store.steampowered.com/app/1205450/Turnip_Boy_Commits_Tax_Evasion,"Indie,Adventure,Pixel Graphics,Cute,2D,Action,Casual,Singleplayer,Crime,Comedy,Great Soundtrack,Psychological Horror,Memes,Top-Down,Story Rich,Exploration,Cartoony,Puzzle,Funny,Farming Sim"
Tower Tag,https://store.steampowered.com/app/1187330/Tower_Tag,"VR,Arena Shooter,PvP,eSports,Multiplayer,Shooter,Team-Based,Cyberpunk,Early Access,Sci-fi,Action,Atmospheric,Dark,Transhumanism,Sports,FPS"
iBLiS,https://store.steampowered.com/app/1588870/iBLiS,"Psychological Horror,Horror,Psychological,Thriller,Supernatural,Mystery,Demons,Realistic,Exploration,Investigation,Survival Horror,Dark,First-Person,FPS,God Game,Interactive Fiction,Survival,Narration,3D Vision,Stealth"
Elasto Mania Remastered,https://store.steampowered.com/app/1290220/Elasto_Mania_Remastered,"Indie,Casual,Simulation,Sports,Racing,Classic,2D"
Organs Please,https://store.steampowered.com/app/1593780/Organs_Please,"Base Building,Post-apocalyptic,Survival,Singleplayer,Simulation,Strategy,Management,Dystopian,Colony Sim,Political,Choices Matter,Resource Management,Memes,Political Sim,Futuristic,RPG,Politics,Indie,Gore,Stylized"
Shank,https://store.steampowered.com/app/6120/Shank,"Action,Beat 'em up,Indie,2D,Side Scroller,Local Co-Op,Platformer,Gore,Singleplayer,Co-op,Short,Controller,Adventure,Hack and Slash,Multiplayer,Local Multiplayer,Violent,Old School,Great Soundtrack,Cartoon"
Dread X Collection 2,https://store.steampowered.com/app/1380390/Dread_X_Collection_2,"Horror,Lovecraftian,Psychological Horror,Survival Horror,Atmospheric,Singleplayer,Puzzle,First-Person,Story Rich,Action,Thriller,Adventure,Action-Adventure,Exploration,Survival,Collectathon,Psychedelic,Gore,1990's,Shooter"
Propagation VR,https://store.steampowered.com/app/1363430/Propagation_VR,"VR,Action,Horror,Zombies,Gore,Survival,Violent,FPS,Free to Play,Multiplayer,Survival Horror,Shooter,Singleplayer,First-Person,Post-apocalyptic,Indie,Co-op,Online Co-Op"
Rogue Fable III,https://store.steampowered.com/app/956450/Rogue_Fable_III,"Traditional Roguelike,Roguelike,RPG,Indie,Adventure,Strategy,Dungeon Crawler,Pixel Graphics,Turn-Based,Singleplayer,Replay Value,Procedural Generation,Character Customization,Difficult,Top-Down,Fantasy,Loot,Tactical,2D,Strategy RPG"
Vomitoreum,https://store.steampowered.com/app/1549750/Vomitoreum,"Metroidvania,Action,Horror,Shooter,Singleplayer,Pixel Graphics,Violent,Indie,FPS,Fantasy,Nudity,Sexual Content,Gore,Nonlinear,Adventure,Combat,Retro,Dark,Surreal,Atmospheric"
Endoparasitic,https://store.steampowered.com/app/2124780/Endoparasitic,"Survival Horror,Horror,Minimalist,2D,Action,Top-Down,Zombies,Stylized,Stealth,Lovecraftian,Action-Adventure,Space,Dark,Puzzle,Exploration,Top-Down Shooter,Abstract,Noir,Pixel Graphics,Atmospheric"
The Path,https://store.steampowered.com/app/27000/The_Path,"Walking Simulator,Indie,Horror,Exploration,Female Protagonist,Adventure,Surreal,Experimental,Atmospheric,Singleplayer,Gothic,Dark,Psychological Horror,Story Rich,Third Person,Great Soundtrack,Short,Experience,Psychological"
Deponia: The Complete Journey,https://store.steampowered.com/app/292910/Deponia_The_Complete_Journey,"Adventure,Point & Click,Comedy,Puzzle,Singleplayer,Funny,2D,Story Rich,Great Soundtrack,Classic,Cult Classic,Retro,Steampunk,Sci-fi,Indie,Hand-drawn,Cartoon,Dystopian,Escape Room,Sexual Content"
Diggles: The Myth of Fenris,https://store.steampowered.com/app/1478650/Diggles_The_Myth_of_Fenris,"Adventure,Strategy,Mining,Colony Sim,Mystery Dungeon,2.5D,Colorful,Management,Comedy,Economy,Magic,Mythology,Building,Character Customization,Combat,Crafting,Inventory Management,Resource Management,Singleplayer,Classic"
Kingpin — Life of Crime,https://store.steampowered.com/app/38430/Kingpin__Life_of_Crime,"Action,FPS,Classic,Crime,Gore,Singleplayer,Violent,Shooter,First-Person,Multiplayer,1990's,Retro"
Survive on Raft,https://store.steampowered.com/app/1094000/Survive_on_Raft,"Resource Management,Multiplayer,Simulation,Realistic,Survival,Indie,Open World Survival Craft,Difficult,Open World,Crafting,Singleplayer,Building,Sandbox,Base Building,First-Person,Adventure,Fishing,Action,Exploration,Co-op"
FTL: Faster Than Light,https://store.steampowered.com/app/212680/FTL_Faster_Than_Light,"Roguelike,Space,Strategy,Sci-fi,Indie,Singleplayer,Perma Death,Difficult,Replay Value,Real-Time with Pause,Great Soundtrack,2D,Simulation,Roguelite,Survival,Adventure,Pixel Graphics,RPG,Atmospheric,Addictive"
Beast Battle Simulator,https://store.steampowered.com/app/671620/Beast_Battle_Simulator,"Simulation,Action,Violent,Strategy,Sandbox,Gore,Dinosaurs,Indie,Funny,Sports,Early Access,Singleplayer,War,Comedy,Physics,Memes,Casual,Medieval"
Muse Dash,https://store.steampowered.com/app/774171/Muse_Dash,"Music,Rhythm,Anime,Cute,Sexual Content,Female Protagonist,Casual,Great Soundtrack,Singleplayer,2D,Indie,Colorful,Action,Difficult,Hentai,Funny,Arcade,Nudity,Beautiful,Mature"
Monument Valley: Panoramic Edition,https://store.steampowered.com/app/1927720/Monument_Valley_Panoramic_Edition,"Puzzle,Adventure,Relaxing,Casual,Singleplayer,Exploration,Design & Illustration,Female Protagonist,Strategy,Emotional,3D,Point & Click,Puzzle Platformer,Third Person,Linear,Fantasy,Atmospheric,Indie,Mystery,Precision Platformer"
PuzzleQuest: Challenge of the Warlords,https://store.steampowered.com/app/12500/PuzzleQuest_Challenge_of_the_Warlords,"Puzzle,Match 3,Casual,RPG,Fantasy,2D,Addictive,Strategy,Singleplayer,Anime,Indie,Touch-Friendly,Adventure"
Monument Valley 2: Panoramic Edition,https://store.steampowered.com/app/1927740/Monument_Valley_2_Panoramic_Edition,"Casual,Strategy,Action,Design & Illustration,Puzzle,Point & Click,Exploration,Precision Platformer,Puzzle Platformer,3D,Third Person,Atmospheric,Emotional,Fantasy,Mystery,Relaxing,Female Protagonist,Linear,Singleplayer,Adventure"
Clutch,https://store.steampowered.com/app/35310/Clutch,"Combat Racing,Racing,Action,Zombies,Open World,Singleplayer,Gore"
Victor Vran ARPG,https://store.steampowered.com/app/345180/Victor_Vran_ARPG,"Action RPG,Hack and Slash,RPG,Adventure,Co-op,Isometric,Action,Loot,Multiplayer,Dungeon Crawler,Indie,Local Co-Op,Controller,Fantasy,Singleplayer,Online Co-Op,Dark Fantasy,Top-Down,Difficult,Steampunk"
A Game of Thrones: The Board Game - Digital Edition,https://store.steampowered.com/app/1075190/A_Game_of_Thrones_The_Board_Game__Digital_Edition,"Strategy,Board Game,Tabletop,Multiplayer,Local Multiplayer,Turn-Based Strategy"
The Universim,https://store.steampowered.com/app/352720/The_Universim,"Early Access,God Game,City Builder,Colony Sim,Sandbox,Building,Casual,Survival,Management,Space,Strategy,Simulation,Procedural Generation,Colorful,Sci-fi,Resource Management,Aliens,Singleplayer,Open World,Real-Time with Pause"
CONVERGENCE: A League of Legends Story™,https://store.steampowered.com/app/1276800/CONVERGENCE_A_League_of_Legends_Story,"2D Platformer,Adventure,Platformer,Time Manipulation,Singleplayer,Metroidvania,Colorful,Fantasy,Stylized,Action,Combat,Linear"
The Mageseeker: A League of Legends Story™,https://store.steampowered.com/app/1457080/The_Mageseeker_A_League_of_Legends_Story,"RPG,Pixel Graphics,2D,Hack and Slash,Singleplayer,Fantasy,Magic,Combat,Story Rich,Top-Down,Action,Indie,Action RPG,Arcade,Action-Adventure,Roguelike,Adventure,Action Roguelike,Funny,Remake"
One Military Camp,https://store.steampowered.com/app/1743830/One_Military_Camp,"Early Access,Management,Base Building,City Builder,Resource Management,Simulation,Sandbox,Economy,Building,Strategy,Colony Sim,Time Management,Strategy RPG,Character Customization,Funny,Stylized,Life Sim,Isometric,Class-Based,Indie"
Knights of Honor II: Sovereign,https://store.steampowered.com/app/736820/Knights_of_Honor_II_Sovereign,"Strategy,Simulation,Medieval,Grand Strategy,RTS,Historical,Multiplayer,Singleplayer,4X,Sandbox"
Shieldwall,https://store.steampowered.com/app/1216320/Shieldwall,"Action,Simulation,Sandbox,Funny,Medieval,War,Strategy,Colorful,Rome,Historical,Indie,Adventure,Third Person,Comedy,Casual,PvP,Singleplayer,Multiplayer,Physics,3D"
Time Wasters,https://store.steampowered.com/app/1290330/Time_Wasters,"Early Access,Action Roguelike,Bullet Hell,Roguelite,Arena Shooter,Top-Down Shooter,Shoot 'Em Up,Controller,Casual,2D,Anime,Singleplayer,Top-Down,Action,Shooter,Roguelike,Arcade,RPG,Action RPG,Space"
Across the Obelisk,https://store.steampowered.com/app/1385380/Across_the_Obelisk,"Co-op,Roguelike Deckbuilder,Card Game,Card Battler,Roguelike,Deckbuilding,RPG,Roguelite,Turn-Based,Difficult,Turn-Based Combat,Fantasy,Choices Matter,Replay Value,Singleplayer,Turn-Based Tactics,Procedural Generation,2D,Strategy,Turn-Based Strategy"
Planet Alcatraz 2,https://store.steampowered.com/app/389250/Planet_Alcatraz_2,"RPG,Adventure,Atmospheric,Comedy,Post-apocalyptic"
Machinarium,https://store.steampowered.com/app/40700/Machinarium,"Point & Click,Puzzle,Hand-drawn,Robots,Steampunk,2D,Atmospheric,Story Rich,Casual,Cute,Family Friendly,Surreal,Stylized,Adventure,Sci-fi,Linear,Singleplayer,Indie,Great Soundtrack,Touch-Friendly"
RealityMinds,https://store.steampowered.com/app/1616050/RealityMinds,"RPG,JRPG,2D,CRPG,Cute,Hand-drawn,Drama,Fantasy,Controller,Singleplayer,RPGMaker"
Project Lazarus,https://store.steampowered.com/app/2024230/Project_Lazarus,"Action Roguelike,Action,Casual,Bullet Hell,Arcade,3D,Controller,Sci-fi,Combat,Singleplayer,Mechs"
Flirt,https://store.steampowered.com/app/1225110/Flirt,"Dating Sim,Life Sim,Casual,Romance,Experimental,Character Customization,3D,LGBTQ+,Conversation,Simulation,Cartoony,Comedy,Online Co-Op,Multiplayer,Mature,Nudity,Sexual Content,Social Deduction"
Subsistence,https://store.steampowered.com/app/418030/Subsistence,"Open World Survival Craft,Survival,Multiplayer,Crafting,Open World,Building,Base Building,Sandbox,Co-op,Early Access,Action,Singleplayer,First-Person,Online Co-Op,Adventure,FPS,Difficult,Nudity,Shooter,Indie"
City of Gangsters,https://store.steampowered.com/app/1386780/City_of_Gangsters,"Crime,Resource Management,Strategy,Management,Procedural Generation,Turn-Based,Economy,Historical,Turn-Based Strategy,Grand Strategy,Sandbox,Simulation,Noir,Conversation,Politics,Capitalism,America,Singleplayer,Top-Down,Inventory Management"
Conquer Humanity,https://store.steampowered.com/app/2215060/Conquer_Humanity,"Early Access,Physics,Hack and Slash,Action,Superhero,Combat,Destruction,3D,Action Roguelike,Singleplayer,Procedural Generation,Violent,Bullet Hell,Roguelike,Gore,Top-Down,RPG,Arcade,Perma Death,Villain Protagonist"
ASTLIBRA Revision,https://store.steampowered.com/app/1718570/ASTLIBRA_Revision,"Action RPG,2D,JRPG,Side Scroller,Drama,Metroidvania,Time Travel,RPG,Spectacle fighter,Fantasy,Action,Dragons,Swordplay,Demons,Gothic,Futuristic,Modern,Mythology,Adventure,Supernatural"
"Imperivm RTC - HD Edition ""Great Battles of Rome""",https://store.steampowered.com/app/752580/Imperivm_RTC__HD_Edition_Great_Battles_of_Rome,"Strategy,RTS,Wargame,Historical,2D,Military,Old School,Combat,Multiplayer,PvP,Singleplayer,Funny,Rome"
Farming Simulator 2011,https://store.steampowered.com/app/90200/Farming_Simulator_2011,"Simulation,Farming Sim,Agriculture,Multiplayer,Farming,Open World,Singleplayer"
Rampage Knights,https://store.steampowered.com/app/314410/Rampage_Knights,"Co-op,Action Roguelike,Action,Beat 'em up,Roguelike,Indie,Multiplayer,Adventure,RPG,Local Co-Op,Online Co-Op,Roguelite,Dungeon Crawler,2D,Funny,Hack and Slash,Difficult,Side Scroller,Procedural Generation,Local Multiplayer"
Children of Silentown,https://store.steampowered.com/app/1108000/Children_of_Silentown,"Atmospheric,Adventure,Point & Click,Puzzle,Story Rich,Female Protagonist,Horror,Mystery,Dark,Hand-drawn,Colorful,2D,Multiple Endings,Surreal,Cartoony,Stylized,Beautiful,Singleplayer,Indie,Psychological Horror"
Amnesia™: Memories,https://store.steampowered.com/app/359390/Amnesia_Memories,"Otome,Visual Novel,Female Protagonist,Romance,Anime,Dating Sim,Multiple Endings,Adventure,Mystery,Singleplayer,Story Rich,Choices Matter,Psychological Horror,Horror,Cute,Comedy,Sexual Content,Drama,Psychological,Great Soundtrack"
Yu-Gi-Oh! Duel Links,https://store.steampowered.com/app/601510/YuGiOh_Duel_Links,"Free to Play,Card Game,Anime,Strategy,Multiplayer,Trading Card Game,Singleplayer,Turn-Based,Competitive,Casual,RPG,Memes,Online Co-Op,Great Soundtrack,Action,Adventure,Simulation,Massively Multiplayer,Psychological Horror,MMORPG"
Scoot,https://store.steampowered.com/app/1494840/Scoot,"Action,Sports,3D,Realistic,Family Friendly,Relaxing,Simulation,Physics,Early Access,Singleplayer,Indie"
Eville,https://store.steampowered.com/app/1220170/Eville,"Social Deduction,Werewolves,Investigation,RPG,PvP,Online Co-Op,Co-op,Party Game,Conversation,Casual,Assassin,Multiplayer,Indie,Colorful,Funny,3D,Diplomacy,Strategy,Cartoony,Adventure"
Danganronpa Another Episode: Ultra Despair Girls,https://store.steampowered.com/app/555950/Danganronpa_Another_Episode_Ultra_Despair_Girls,"Anime,Female Protagonist,Action,Third-Person Shooter,Story Rich,Singleplayer,Sexual Content,Great Soundtrack,Visual Novel,Violent,Mature,Nudity,Psychological Horror,Puzzle,Horror,Adventure,Dark,Detective,Survival Horror,Mystery"
Dead Estate,https://store.steampowered.com/app/1484720/Dead_Estate,"Action Roguelike,Roguelike,Twin Stick Shooter,Replay Value,Difficult,Perma Death,Action,Dungeon Crawler,Shooter,Isometric,Horror,Demons,Zombies,Procedural Generation,Pixel Graphics,Sexual Content,Gore,Anime,Singleplayer,2D"
Iron Order 1919,https://store.steampowered.com/app/1997780/Iron_Order_1919,"Simulation,Strategy,Alternate History,War,Grand Strategy,Massively Multiplayer,RTS,Time Management,Strategy RPG,Board Game,Political Sim,Real Time Tactics,Wargame,2D,3D,Realistic,Historical,Military,Political,Steampunk"
Weird West: Definitive Edition,https://store.steampowered.com/app/1097350/Weird_West_Definitive_Edition,"Western,Isometric,RPG,Immersive Sim,Story Rich,Atmospheric,Tactical RPG,Action,Stealth,Multiple Endings,Dark Fantasy,Supernatural,Action RPG,Violent,Choices Matter,Indie,Top-Down,Singleplayer,Adventure,Dark"
Tick Tock: A Tale for Two,https://store.steampowered.com/app/790740/Tick_Tock_A_Tale_for_Two,"Puzzle,Co-op,Adventure,Indie,Online Co-Op,Casual,Multiplayer,Mystery,Point & Click,Local Co-Op,Co-op Campaign,Local Multiplayer,Story Rich,Atmospheric,Family Friendly,Psychological Horror,Horror,2D,Escape Room,Short"
Mount & Blade: Warband,https://store.steampowered.com/app/48700/Mount__Blade_Warband,"Medieval,RPG,Open World,Strategy,Sandbox,Multiplayer,Action,Moddable,Military,Adventure,Horses,Singleplayer,Realistic,First-Person,Historical,Third Person,Simulation,Hack and Slash,Fantasy,Indie"
Deflector,https://store.steampowered.com/app/1736550/Deflector,"Roguelite,Hack and Slash,RPG,Difficult,Bullet Hell,Singleplayer,Action Roguelike,Top-Down,Nonlinear,Stylized,Roguelike,Replay Value,Action,Colorful,Combat,Action-Adventure,3D,Demons,Robots,Atmospheric"
Technicity,https://store.steampowered.com/app/781180/Technicity,"3D,City Builder,Sandbox,Building,Crafting,Simulation,Open World,Automation,Online Co-Op,Singleplayer,First-Person,Multiplayer,Transportation,Exploration,Modern,Realistic,Economy,Co-op,Flight,Resource Management"
AntQueen 3D,https://store.steampowered.com/app/1058740/AntQueen_3D,"Strategy,Simulation,Indie"
Superior,https://store.steampowered.com/app/1297490/Superior,"Early Access,Action,Roguelike,Shooter,Co-op,Superhero,Multiplayer,Action Roguelike,Anime,Co-op Campaign,Online Co-Op,Singleplayer,Third Person,Cartoon,Comic Book,1980s,Sci-fi,Female Protagonist,Character Customization,Combat"
Haunt Chaser,https://store.steampowered.com/app/1450180/Haunt_Chaser,"Online Co-Op,Horror,Action,Early Access,Psychological Horror,Co-op,Co-op Campaign,Supernatural,First-Person,Thriller,Stealth,Artificial Intelligence,Mystery,Atmospheric,Adventure,Psychological,Cinematic,Survival Horror,Dark,Multiplayer"
Songs of Syx,https://store.steampowered.com/app/1162750/Songs_of_Syx,"Early Access,City Builder,Colony Sim,Strategy,Base Building,Singleplayer,Grand Strategy,Sandbox,Building,2D,Top-Down,Simulation,Pixel Graphics,Combat,Moddable,Survival,Open World,Medieval,Fantasy,Economy"
Fears to Fathom - Norwood Hitchhike,https://store.steampowered.com/app/1763050/Fears_to_Fathom__Norwood_Hitchhike,"Psychological Horror,Horror,Atmospheric,Thriller,Retro,Story Rich,Dark,Narration,Walking Simulator,Exploration,Adventure,Conversation,Driving,Episodic,Crime,Casual,Singleplayer,Perma Death,Psychological,Noir"
ANVIL,https://store.steampowered.com/app/1487390/ANVIL,"Top-Down Shooter,Action Roguelike,Online Co-Op,Multiplayer,Roguelike,Action,Twin Stick Shooter,Shooter,Top-Down,Bullet Hell,Sci-fi,Co-op,Roguelite,Early Access,Hack and Slash,Singleplayer"
SpyParty,https://store.steampowered.com/app/329070/SpyParty,"Multiplayer,Strategy,Detective,Indie,Stealth,Early Access,Action,Simulation,Mystery,Competitive,Assassin,Social Deduction,Co-op,Sniper,Singleplayer"
The Rising of the Shield Hero : Relive The Animation,https://store.steampowered.com/app/1146100/The_Rising_of_the_Shield_Hero__Relive_The_Animation,"RPG,Indie,Anime,RPGMaker,Adventure"
Alien Shooter,https://store.steampowered.com/app/33100/Alien_Shooter,"Shooter,Action,Blood,Aliens,Horror,Gore,Top-Down,Action RPG,Sci-fi,Singleplayer,Isometric,RPG,Beat 'em up,Top-Down Shooter,Looter Shooter,Indie,Arcade,Atmospheric,Arena Shooter,Roguelike"
Minion Masters,https://store.steampowered.com/app/489520/Minion_Masters,"Real Time Tactics,RTS,Multiplayer,Co-op,Card Battler,Free to Play,Strategy RPG,Card Game,PvP,Strategy,Deckbuilding,PvE,Tactical,Competitive,Online Co-Op,Singleplayer,Turn-Based Tactics,Mouse only,Tower Defense,Stylized"
Fishing Sim World®: Pro Tour,https://store.steampowered.com/app/834280/Fishing_Sim_World_Pro_Tour,"Simulation,Fishing,Sports,Casual,Multiplayer,Realistic,Singleplayer,Relaxing,Controller,Family Friendly,Atmospheric,Co-op,First-Person,Action,Adventure,Strategy,Hunting,Nature,Beautiful,Competitive"
Screaming Chicken: Ultimate Showdown,https://store.steampowered.com/app/1194250/Screaming_Chicken_Ultimate_Showdown,"Casual,Multiplayer,Party Game,Arena Shooter,Online Co-Op,Cute,Indie,Funny,Action,Fighting,PvP,Party,Co-op,Memes,Physics,Cartoon,Family Friendly,4 Player Local,Local Multiplayer,Beat 'em up"
Guacamelee! 2,https://store.steampowered.com/app/534550/Guacamelee_2,"Metroidvania,Adventure,Action,Indie,Platformer,Co-op,Beat 'em up,2D,Local Multiplayer,Funny,Controller,Side Scroller,4 Player Local,Singleplayer,Great Soundtrack,Comedy,Wrestling,Action-Adventure,Multiple Endings,Fantasy"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD,"Anime,Fighting,Action,Adventure,Ninja,Multiplayer,Controller,Singleplayer,Beat 'em up,Open World,3D Fighter,Fantasy,Local Multiplayer,PvP,Great Soundtrack,Co-op,Third Person,RPG,Atmospheric,Local Co-Op"
NARUTO: Ultimate Ninja STORM,https://store.steampowered.com/app/495140/NARUTO_Ultimate_Ninja_STORM,"Action,Adventure,Anime,Fighting,Open World,Multiplayer,Singleplayer,Ninja,Story Rich,3D Fighter"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,https://store.steampowered.com/app/543870/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_2,"Action,Adventure,Anime,Strategy,Fighting,Multiplayer,Ninja,Story Rich,Open World,3D Fighter,Singleplayer"
Sky Force Anniversary,https://store.steampowered.com/app/355050/Sky_Force_Anniversary,"Shoot 'Em Up,Action,Bullet Hell,Indie,Arcade,Retro,Top-Down Shooter,Local Co-Op,Shooter,Score Attack,Replay Value,Colorful,2.5D,Classic,Co-op,War,Addictive,Great Soundtrack,Singleplayer"
